0,-0,9.00546e+08
0,-0,9.00551e+08
0,-0,9.00581e+08
0,-0,9.00641e+08
0,-0,9.00671e+08
0,-0,9.01783e+08
0,-0,9.01874e+08
0,-0,9.01883e+08
0,-0,9.01893e+08
0,-0,9.01899e+08
0,-0,9.01979e+08
0,-0,9.01999e+08
0,-0,9.02004e+08
0,-0,9.02009e+08
0,-0,9.02019e+08
0,-0,9.02054e+08
0,-0,9.02099e+08
0,-0,9.0219e+08
0,-0,9.02304e+08
0,-0,9.02309e+08
0,-0,9.0239e+08
0,-0,9.024e+08
0,-0,9.02414e+08
0,-0,9.02485e+08
0,-0,9.0249e+08
0,-0,9.02545e+08
0,-0,9.0255e+08
0,-0,9.02595e+08
0,-0,9.026e+08
0,-0,9.02655e+08
0,-0,9.02705e+08
0,-0,9.02715e+08
0,-0,9.02725e+08
0,-0,9.02745e+08
0,-0,9.03927e+08
0,-0,9.03932e+08
0,-0,9.03973e+08
0,-0,9.03988e+08
0,-0,9.03993e+08
0,-0,9.03998e+08
0,-0,9.04043e+08
0,-0,9.04073e+08
0,-0,9.04083e+08
0,-0,9.04123e+08
0,-0,9.04148e+08
0,-0,9.04178e+08
0,-0,9.04183e+08
0,-0,9.04238e+08
0,-0,9.04253e+08
0,-0,9.04263e+08
0,-0,9.04268e+08
0,-0,9.04334e+08
0,-0,9.04343e+08
0,-0,9.04398e+08
0,-0,9.04429e+08
0,-0,9.04494e+08
0,-0,9.04499e+08
0,-0,9.04504e+08
0,-0,9.04534e+08
0,-0,9.04559e+08
0,-0,9.04569e+08
0,-0,9.04579e+08
0,-0,9.04639e+08
0,-0,9.04649e+08
0,-0,9.04654e+08
0,-0,9.04699e+08
0,-0,9.04754e+08
0,-0,9.04775e+08
0,-0,9.0478e+08
0,-0,9.04864e+08
0,-0,9.05977e+08
0,-0,9.06012e+08
0,-0,9.06017e+08
0,-0,9.06032e+08
0,-0,9.06087e+08
0,-0,9.06117e+08
0,-0,9.06122e+08
0,-0,9.06127e+08
0,-0,9.06207e+08
0,-0,9.06212e+08
0,-0,9.06217e+08
0,-0,9.06267e+08
0,-0,9.06292e+08
0,-0,9.06302e+08
0,-0,9.06307e+08
0,-0,9.06342e+08
0,-0,9.06367e+08
0,-0,9.06377e+08
0,-0,9.06398e+08
0,-0,9.06473e+08
0,-0,9.06488e+08
0,-0,9.06498e+08
0,-0,9.06503e+08
0,-0,9.06543e+08
0,-0,9.06578e+08
0,-0,9.06593e+08
0,-0,9.06643e+08
0,-0,9.06653e+08
0,-0,9.06663e+08
0,-0,9.06668e+08
0,-0,9.06698e+08
0,-0,9.06703e+08
0,-0,9.06743e+08
0,-0,9.06748e+08
0,-0,9.06773e+08
0,-0,9.06798e+08
0,-0,9.06833e+08
0,-0,9.06848e+08
0,-0,9.06919e+08
0,-0,9.06934e+08
0,-0,9.06939e+08
0,-0,9.08076e+08
0,-0,9.08101e+08
0,-0,9.08111e+08
0,-0,9.08151e+08
0,-0,9.08176e+08
0,-0,9.08186e+08
0,-0,9.08246e+08
0,-0,9.08256e+08
0,-0,9.08301e+08
0,-0,9.08316e+08
0,-0,9.08321e+08
0,-0,9.08362e+08
0,-0,9.08401e+08
0,-0,9.08406e+08
0,-0,9.08422e+08
0,-0,9.08542e+08
0,-0,9.08547e+08
0,-0,9.08562e+08
0,-0,9.08612e+08
0,-0,9.08622e+08
0,-0,9.08637e+08
0,-0,9.08677e+08
0,-0,9.08737e+08
0,-0,9.08742e+08
0,-0,9.08782e+08
0,-0,9.08797e+08
0,-0,9.08802e+08
0,-0,9.08807e+08
0,-0,9.08872e+08
0,-0,9.08878e+08
0,-0,9.08938e+08
0,-0,9.09008e+08
0,-0,9.09023e+08
0,-0,9.09058e+08
0,-0,9.10211e+08
0,-0,9.10215e+08
0,-0,9.1022e+08
0,-0,9.10255e+08
0,-0,9.1027e+08
0,-0,9.10275e+08
0,-0,9.10345e+08
0,-0,9.1035e+08
0,-0,9.10365e+08
0,-0,9.10415e+08
0,-0,9.10436e+08
0,-0,9.1044e+08
0,-0,9.1049e+08
0,-0,9.10496e+08
0,-0,9.10501e+08
0,-0,9.10506e+08
0,-0,9.10561e+08
0,-0,9.10596e+08
0,-0,9.10606e+08
0,-0,9.10641e+08
0,-0,9.10711e+08
0,-0,9.10721e+08
0,-0,9.10726e+08
0,-0,9.10801e+08
0,-0,9.10821e+08
0,-0,9.10826e+08
0,-0,9.10851e+08
0,-0,9.10946e+08
0,-0,9.10992e+08
0,-0,9.11027e+08
0,-0,9.11057e+08
0,-0,9.12284e+08
0,-0,9.12294e+08
0,-0,9.12339e+08
0,-0,9.1237e+08
0,-0,9.12394e+08
0,-0,9.12465e+08
0,-0,9.1247e+08
0,-0,9.12495e+08
0,-0,9.1251e+08
0,-0,9.12545e+08
0,-0,9.1257e+08
0,-0,9.12575e+08
0,-0,9.1269e+08
0,-0,9.12695e+08
0,-0,9.12715e+08
0,-0,9.1274e+08
0,-0,9.12785e+08
0,-0,9.12795e+08
0,-0,9.128e+08
0,-0,9.12805e+08
0,-0,9.1286e+08
0,-0,9.1288e+08
0,-0,9.1289e+08
0,-0,9.12951e+08
0,-0,9.12971e+08
0,-0,9.12981e+08
0,-0,9.13011e+08
0,-0,9.13036e+08
0,-0,9.13076e+08
0,-0,9.13086e+08
0,-0,9.13151e+08
0,-0,9.13166e+08
0,-0,9.13201e+08
0,-0,9.13221e+08
0,-0,9.14359e+08
0,-0,9.14363e+08
0,-0,9.14389e+08
0,-0,9.14403e+08
0,-0,9.14409e+08
0,-0,9.14418e+08
0,-0,9.14469e+08
0,-0,9.14478e+08
0,-0,9.14484e+08
0,-0,9.14509e+08
0,-0,9.14524e+08
0,-0,9.14564e+08
0,-0,9.14589e+08
0,-0,9.14604e+08
0,-0,9.14634e+08
0,-0,9.14659e+08
0,-0,9.14664e+08
0,-0,9.14709e+08
0,-0,9.14724e+08
0,-0,9.14769e+08
0,-0,9.14784e+08
0,-0,9.14799e+08
0,-0,9.14834e+08
0,-0,9.14844e+08
0,-0,9.1485e+08
0,-0,9.14905e+08
0,-0,9.14929e+08
0,-0,9.1498e+08
0,-0,9.1501e+08
0,-0,9.1503e+08
0,-0,9.1504e+08
0,-0,9.15075e+08
0,-0,9.1508e+08
0,-0,9.151e+08
0,-0,9.15145e+08
0,-0,9.15185e+08
0,-0,9.152e+08
0,-0,9.15205e+08
0,-0,9.1526e+08
0,-0,9.15265e+08
0,-0,9.1527e+08
0,-0,9.1534e+08
0,-0,9.16473e+08
0,-0,9.16482e+08
0,-0,9.16502e+08
0,-0,9.16528e+08
0,-0,9.16558e+08
0,-0,9.16583e+08
0,-0,9.16598e+08
0,-0,9.16628e+08
0,-0,9.16673e+08
0,-0,9.16693e+08
0,-0,9.16703e+08
0,-0,9.16723e+08
0,-0,9.16778e+08
0,-0,9.16793e+08
0,-0,9.16798e+08
0,-0,9.16843e+08
0,-0,9.16858e+08
0,-0,9.16904e+08
0,-0,9.16908e+08
0,-0,9.16933e+08
0,-0,9.16974e+08
0,-0,9.16988e+08
0,-0,9.16994e+08
0,-0,9.17048e+08
0,-0,9.17079e+08
0,-0,9.17099e+08
0,-0,9.17144e+08
0,-0,9.17149e+08
0,-0,9.17179e+08
0,-0,9.17219e+08
0,-0,9.17234e+08
0,-0,9.17239e+08
0,-0,9.17304e+08
0,-0,9.17309e+08
0,-0,9.17359e+08
0,-0,9.17364e+08
0,-0,9.17369e+08
0,-0,9.17404e+08
0,-0,9.1744e+08
0,-0,9.17444e+08
0,-0,9.17449e+08
0,-0,9.18597e+08
0,-0,9.18607e+08
0,-0,9.18627e+08
0,-0,9.18632e+08
0,-0,9.18707e+08
0,-0,9.18727e+08
0,-0,9.18737e+08
0,-0,9.18742e+08
0,-0,9.18772e+08
0,-0,9.18867e+08
0,-0,9.18927e+08
0,-0,9.18947e+08
0,-0,9.18962e+08
0,-0,9.19033e+08
0,-0,9.19038e+08
0,-0,9.19053e+08
0,-0,9.19118e+08
0,-0,9.19168e+08
0,-0,9.19173e+08
0,-0,9.19238e+08
0,-0,9.19243e+08
0,-0,9.19248e+08
0,-0,9.19283e+08
0,-0,9.19293e+08
0,-0,9.19303e+08
0,-0,9.19323e+08
0,-0,9.19413e+08
0,-0,9.19423e+08
0,-0,9.19453e+08
0,-0,9.19458e+08
0,-0,9.19489e+08
0,-0,9.19503e+08
0,-0,9.19508e+08
0,-0,9.19514e+08
0,-0,9.19519e+08
0,-0,9.20666e+08
0,-0,9.20721e+08
0,-0,9.20771e+08
0,-0,9.20791e+08
0,-0,9.20796e+08
0,-0,9.20801e+08
0,-0,9.20841e+08
0,-0,9.20881e+08
0,-0,9.20886e+08
0,-0,9.20951e+08
